author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Квартирный портал,real_estate_agent,https://novosibirsk.cian.ru/sale/flat/297741046/,Новосибирск,sale,flat,3,15,3,84.0,-1,0,11000000,Октябрьский, В. Высоцкого,49,Золотая Нива,
Наталья Викторовна Грибова,realtor,https://novosibirsk.cian.ru/sale/flat/302320043/,Новосибирск,sale,flat,5,5,1,29.0,-1,0,3550000,Октябрьский,Выборная ,101/2,Речной вокзал,
ID 116770817,homeowner,https://novosibirsk.cian.ru/sale/flat/302243990/,Новосибирск,sale,flat,10,23,1,40.5,-1,0,8400000,Дзержинский, Кошурникова,23/1,Золотая Нива,Золотая Нива
ID 118600217,homeowner,https://novosibirsk.cian.ru/sale/flat/304170840/,Новосибирск,sale,flat,17,19,2,57.5,-1,0,7200000,Ленинский, Ясный Берег,1/1,Красный Проспект,"Венеция - 2, 3"
Владис Центральное,real_estate_agent,https://novosibirsk.cian.ru/sale/flat/284893258/,Новосибирск,sale,flat,3,10,1,33.0,-1,0,3300000,Октябрьский, В. Высоцкого,52,Золотая Нива,Плющихинский
МАРКОВЪ ДОМЪ,real_estate_agent,https://novosibirsk.cian.ru/sale/flat/304197122/,Новосибирск,sale,flat,5,9,3,61.0,-1,0,4500000,Ленинский, Невельского,49,Площадь Маркса,
2ПН. Покупка-продажа недвижимости,real_estate_agent,https://novosibirsk.cian.ru/sale/flat/299885930/,Новосибирск,sale,flat,1,18,1,40.1,-1,0,3000000,Октябрьский, Виталия Потылицына,7/1,Золотая Нива,Плющихинский
Новактив,real_estate_agent,https://novosibirsk.cian.ru/sale/flat/302009420/,Новосибирск,sale,flat,16,18,1,39.6,-1,0,5000000,Ленинский,Спортивная ,35,Площадь Маркса,
Владис Центральное,real_estate_agent,https://novosibirsk.cian.ru/sale/flat/297161512/,Новосибирск,sale,flat,5,5,2,43.0,-1,0,3350000,Кировский, Зорге,49,Площадь Маркса,
Сибмонтажспецстрой,developer,https://novosibirsk.cian.ru/sale/flat/297398223/,Новосибирск,sale,flat,3,28,1,32.56,-1,0,5209600,Заельцовский,,,Площадь Гарина-Михайловского,Бирюзовая жемчужина ЖК
Новактив,real_estate_agent,https://novosibirsk.cian.ru/sale/flat/284671466/,Новосибирск,sale,flat,16,25,2,43.0,-1,0,6820000,Заельцовский,Светлановская ,52/1,Заельцовская,Чкалов
Этажи Новосибирск,real_estate_agent,https://novosibirsk.cian.ru/sale/flat/303792645/,Новосибирск,sale,flat,9,10,3,58.6,-1,0,6500000,Калининский, Кропоткина,132/1,Маршала Покрышкина,
Сибмонтажспецстрой,developer,https://novosibirsk.cian.ru/sale/flat/297398278/,Новосибирск,sale,flat,6,28,1,25.42,-1,0,4270560,Заельцовский,,,Площадь Гарина-Михайловского,Бирюзовая жемчужина ЖК
Новактив,real_estate_agent,https://novosibirsk.cian.ru/sale/flat/302370411/,Новосибирск,sale,flat,6,9,2,45.2,-1,0,5200000,Дзержинский, Доватора,31,Золотая Нива,
Брусника,developer,https://novosibirsk.cian.ru/sale/flat/304328735/,Новосибирск,sale,flat,6,30,1,46.56,-1,0,8750000,Центральный,,,Гагаринская,Мылзавод ЖК
РимЭлитСтрой,developer,https://novosibirsk.cian.ru/sale/flat/296506859/,Новосибирск,sale,flat,6,19,3,81.64,-1,0,14919325,Октябрьский,Садовая ,17,Октябрьская,Римский квартал
ГРАНОВИТ,real_estate_agent,https://novosibirsk.cian.ru/sale/flat/302267514/,Новосибирск,sale,flat,10,10,3,65.6,-1,0,6000000,Октябрьский, В. Высоцкого,13,Золотая Нива,
ПОЛЯКОВ,developer,https://novosibirsk.cian.ru/sale/flat/301333447/,Новосибирск,sale,flat,14,18,3,62.83,-1,0,7950000,Калининский,Игарская ,40/2,Заельцовская,Миниполис 
Новактив,real_estate_agent,https://novosibirsk.cian.ru/sale/flat/292142565/,Новосибирск,sale,flat,1,10,3,76.4,-1,0,7200000,Железнодорожный, Прибрежная,4,Площадь Гарина-Михайловского,
Этажи Новосибирск,real_estate_agent,https://novosibirsk.cian.ru/sale/flat/303887477/,Новосибирск,sale,flat,11,23,1,43.2,-1,0,4650000,Октябрьский,Рябиновая ,14/1,Речной вокзал,1-й на Рябиновой
Девелопер Юнити,developer,https://novosibirsk.cian.ru/sale/flat/303476064/,Новосибирск,sale,flat,2,13,1,45.46,-1,0,9420000,Центральный, Семьи Шамшиных,6/1,Площадь Ленина,Unity Center
Девелопер Юнити,developer,https://novosibirsk.cian.ru/sale/flat/299053735/,Новосибирск,sale,flat,7,20,3,72.3,-1,0,9400000,Октябрьский,Баланс жилой квартал,,Речной вокзал,BALANCE
Сибмонтажспецстрой,developer,https://novosibirsk.cian.ru/sale/flat/296562035/,Новосибирск,sale,flat,20,25,2,61.13,-1,0,9475150,Дзержинский, Королева,19,Березовая Роща,Звезда
ПОЛЯКОВ,developer,https://novosibirsk.cian.ru/sale/flat/300267805/,Новосибирск,sale,flat,2,18,4,85.4,-1,0,9450000,Калининский,Северный мкр,,Заельцовская,Миниполис Фора на Фадеева ЖК
Сибмонтажспецстрой,developer,https://novosibirsk.cian.ru/sale/flat/302395063/,Новосибирск,sale,flat,4,23,3,58.5,-1,0,9535500,Калининский,,,Маршала Покрышкина,Калининский квартал ЖК
СМС,developer,https://novosibirsk.cian.ru/sale/flat/301210822/,Новосибирск,sale,flat,20,22,3,71.43,-1,0,9450000,Дзержинский,,,Золотая Нива,Биография ЖК
Сибмонтажспецстрой,developer,https://novosibirsk.cian.ru/sale/flat/302953102/,Новосибирск,sale,flat,1,29,2,68.04,-1,0,9457560,Заельцовский,Сухарная ,105/1,Гагаринская,Бирюзовая жемчужина-2
SIBWILL,representative_developer,https://novosibirsk.cian.ru/sale/flat/297155003/,Новосибирск,sale,flat,2,21,1,53.2,-1,0,9600000,Заельцовский,,,Заельцовская,Расцветай на Красном ЖК
РимЭлитСтрой,developer,https://novosibirsk.cian.ru/sale/flat/296506663/,Новосибирск,sale,flat,2,19,2,55.38,-1,0,9576000,Октябрьский,Садовая ,17,Октябрьская,Римский квартал
Дом-Строй,developer,https://novosibirsk.cian.ru/sale/flat/300612363/,Новосибирск,sale,flat,18,25,1,39.52,-1,0,9600000,Железнодорожный,Нарымская ,22,Гагаринская,Прованс
Новактив,real_estate_agent,https://novosibirsk.cian.ru/sale/flat/292754560/,Новосибирск,sale,flat,7,9,3,65.9,-1,0,9700000,Октябрьский, Гаранина,21,Золотая Нива,
Девелопер Юнити,developer,https://novosibirsk.cian.ru/sale/flat/303509670/,Новосибирск,sale,flat,2,13,1,46.91,-1,0,9720000,Центральный, Семьи Шамшиных,6/1,Площадь Ленина,Unity Center
Дом-Строй,developer,https://novosibirsk.cian.ru/sale/flat/295170816/,Новосибирск,sale,flat,19,25,2,41.25,-1,0,9700000,Центральный, Державина,50,Маршала Покрышкина,Державина 50
ПОЛЯКОВ,developer,https://novosibirsk.cian.ru/sale/flat/300268372/,Новосибирск,sale,flat,13,18,3,84.83,-1,0,9700000,Калининский,Игарская ,40/2,Заельцовская,Миниполис 
D54 ESTATE,representative_developer,https://novosibirsk.cian.ru/sale/flat/294547476/,Новосибирск,sale,flat,2,15,2,53.45,-1,0,9690000,Советский, Рубиновая,13,Речной вокзал,Квартал на Российской
Группа Мета,developer,https://novosibirsk.cian.ru/sale/flat/300588859/,Новосибирск,sale,flat,4,24,2,47.64,-1,0,9839840,Советский,Академгородок мкр,,Студенческая,Пульсар
Сибмонтажспецстрой,developer,https://novosibirsk.cian.ru/sale/flat/296562281/,Новосибирск,sale,flat,17,25,3,65.25,-1,0,9787500,Дзержинский, Королева,19,Березовая Роща,Звезда
SKY GROUP,developer,https://novosibirsk.cian.ru/sale/flat/299562075/,Новосибирск,sale,flat,24,24,3,81.01,-1,0,9750000,Ленинский, Пархоменко,23/1,Площадь Маркса,КрымSKY
Сибмонтажспецстрой,developer,https://novosibirsk.cian.ru/sale/flat/296562353/,Новосибирск,sale,flat,24,25,2,67.82,-1,0,9901720,Дзержинский, Королева,19,Березовая Роща,Звезда
Цифра,developer,https://novosibirsk.cian.ru/sale/flat/302599255/,Новосибирск,sale,flat,3,19,3,71.36,-1,0,9860000,Заельцовский,,,Заельцовская,Ньютон
Сибмонтажспецстрой,developer,https://novosibirsk.cian.ru/sale/flat/302393511/,Новосибирск,sale,flat,11,23,2,60.7,-1,0,9894100,Калининский,,,Маршала Покрышкина,Калининский квартал ЖК
SIBWILL,representative_developer,https://novosibirsk.cian.ru/sale/flat/297155129/,Новосибирск,sale,flat,3,30,1,53.5,-1,0,9850000,Заельцовский,,,Заельцовская,Расцветай на Красном ЖК
РимЭлитСтрой,developer,https://novosibirsk.cian.ru/sale/flat/301525364/,Новосибирск,sale,flat,7,19,1,53.09,-1,0,9857780,Октябрьский,Садовая ,17,Октябрьская,Римский квартал
SIBWILL,representative_developer,https://novosibirsk.cian.ru/sale/flat/302641520/,Новосибирск,sale,flat,3,19,3,71.36,-1,0,9860000,Заельцовский,,,Заельцовская,Ньютон
Группа Мета,developer,https://novosibirsk.cian.ru/sale/flat/297363432/,Новосибирск,sale,flat,8,25,2,48.4,-1,0,9910100,Октябрьский,Военная ,51,Октябрьская,Тихомиров
SIBWILL,representative_developer,https://novosibirsk.cian.ru/sale/flat/297155000/,Новосибирск,sale,flat,2,21,2,57.7,-1,0,9900000,Заельцовский,,,Заельцовская,Расцветай на Красном ЖК
ПОЛЯКОВ,developer,https://novosibirsk.cian.ru/sale/flat/291834614/,Новосибирск,sale,flat,1,18,3,78.9,-1,0,9900000,Калининский, Декоративный Питомник,19,Заельцовская,Квартал Основатели
ПОЛЯКОВ,developer,https://novosibirsk.cian.ru/sale/flat/300886271/,Новосибирск,sale,flat,4,18,3,89.3,-1,0,9900000,Калининский, Декоративный Питомник,,Заельцовская,Квартал Основатели
Дом-Строй,developer,https://novosibirsk.cian.ru/sale/flat/298254266/,Новосибирск,sale,flat,5,14,2,44.26,-1,0,9900000,Ленинский,,,Студенческая,Горская лагуна ЖК
Береговое-Инвест,representative_developer,https://novosibirsk.cian.ru/sale/flat/291475079/,Новосибирск,sale,flat,19,19,2,56.97,-1,0,9992112,Октябрьский,,,Речной вокзал,Марсель 2 ЖК
METRAGE,representative_developer,https://novosibirsk.cian.ru/sale/flat/297992226/,Новосибирск,sale,flat,6,26,2,75.43,-1,0,10050000,Заельцовский,Красный проспект,180,,Тайм Парк Апартаменты
РимЭлитСтрой,developer,https://novosibirsk.cian.ru/sale/flat/301525467/,Новосибирск,sale,flat,9,19,1,48.79,-1,0,10050495,Октябрьский,Садовая ,17,Октябрьская,Римский квартал
Береговое-Инвест,representative_developer,https://novosibirsk.cian.ru/sale/flat/291475066/,Новосибирск,sale,flat,13,19,2,73.47,-1,0,10078960,Октябрьский,,,Речной вокзал,Марсель 2 ЖК
Strizhi trade-in,real_estate_agent,https://novosibirsk.cian.ru/sale/flat/293419141/,Новосибирск,sale,flat,10,17,3,82.8,-1,0,10250000,Заельцовский, Залесского,8/1,Заельцовская,Залесский
Девелопер Юнити,developer,https://novosibirsk.cian.ru/sale/flat/292940897/,Новосибирск,sale,flat,19,24,2,51.12,-1,0,10250000,Октябрьский,,,Октябрьская,Вилларт ЖК
Группа Мета,developer,https://novosibirsk.cian.ru/sale/flat/297363588/,Новосибирск,sale,flat,23,29,2,50.4,-1,0,10421000,Октябрьский,Военная ,51,Октябрьская,Тихомиров
Сибмонтажспецстрой,developer,https://novosibirsk.cian.ru/sale/flat/279447231/,Новосибирск,sale,flat,1,29,3,76.8,-1,0,10368000,Заельцовский,Сухарная ,105/1,Гагаринская,Бирюзовая жемчужина-2
